ScaleName,vVar,modelCombo,Estimator,N,Group,covPiVi ci.l,covPiVi ci.u,covPiVi est,covPiVi est.bf,covPiVi est.stars,covPiVi pval,covPiVi pVar,covPiVi se,covPiVi se.d,covPsVs ci.l,covPsVs ci.u,covPsVs est,covPsVs est.bf,covPsVs est.stars,covPsVs pval,covPsVs pVar,covPsVs se,covPsVs se.d,covPVwithin ci.l,covPVwithin ci.u,covPVwithin est,covPVwithin est.bf,covPVwithin est.stars,covPVwithin pval,covPVwithin pVar,covPVwithin se,covPVwithin se.d,PtoP ci.l,PtoP ci.u,PtoP est,PtoP est.bf,PtoP est.stars,PtoP pval,PtoP pVar,PtoP se,PtoP se.d,PtoV ci.l,PtoV ci.u,PtoV est,PtoV est.bf,PtoV est.stars,PtoV pval,PtoV pVar,PtoV se,PtoV se.d,rPiVi ci.l,rPiVi ci.u,rPiVi est,rPiVi est.bf,rPiVi est.stars,rPiVi pval,rPiVi pVar,rPiVi se,rPiVi se.d,rPsVs ci.l,rPsVs ci.u,rPsVs est,rPsVs est.bf,rPsVs est.stars,rPsVs pval,rPsVs pVar,rPsVs se,rPsVs se.d,rPVwithin ci.l,rPVwithin ci.u,rPVwithin est,rPVwithin est.bf,rPVwithin est.stars,rPVwithin pval,rPVwithin pVar,rPVwithin se,rPVwithin se.d,VtoP ci.l,VtoP ci.u,VtoP est,VtoP est.bf,VtoP est.stars,VtoP pval,VtoP pVar,VtoP se,VtoP se.d,VtoV ci.l,VtoV ci.u,VtoV est,VtoV est.bf,VtoV est.stars,VtoV pval,VtoV pVar,VtoV se,VtoV se.d
.Volatility,vrt_col,Linear_Linear,MLR,NA,D2,-59.83548,3.62148,-28.107,-28.11,-28.11,0.083,bfas_nv,16.188,16.19,-0.35812,0.12012,-0.119,-0.12,-0.12,0.327,bfas_nv,0.122,0.12,-17.62216,17.34816,-0.137,-0.14,-0.14,0.988,bfas_nv,8.921,8.92,-0.00259999999999999,0.3306,0.164,0.16,0.16,0.054,bfas_nv,0.085,0.09,-0.19124,0.17724,-0.007,-0.01,-0.01,0.937,bfas_nv,0.094,0.09,-31.8358404295911,31.6211195704089,-0.107360429591095,-0.11,-0.11,0.083,bfas_nv,16.188,16.19,-0.768920143925629,-0.290680143925629,-0.529800143925629,-0.53,-0.53,0.327,bfas_nv,0.122,0.12,-17.4862412174763,17.4840787825237,-0.00108121747625963,-0.00,-0.00,0.988,bfas_nv,8.921,8.92,-0.10576,0.11376,0.004,0.00,0.00,0.945,bfas_nv,0.056,0.06,-0.02344,0.42344,0.2,0.20,0.20,0.079,bfas_nv,0.114,0.11
.Volatility,vrt_col,Linear_Linear,MLR,NA,D3,-59.83548,3.62148,-28.107,-28.11,-28.11,0.083,bfas_nv,16.188,16.19,-0.35812,0.12012,-0.119,-0.12,-0.12,0.327,bfas_nv,0.122,0.12,-8.5906,19.9666,5.688,5.69,5.69,0.435,bfas_nv,7.285,7.29,-0.06104,0.22904,0.084,0.08,0.08,0.257,bfas_nv,0.074,0.07,0.02216,0.33184,0.177,\textbf{0.18},*0.18*,0.025,bfas_nv,0.079,0.08,-31.8358404295911,31.6211195704089,-0.107360429591095,-0.11,-0.11,0.083,bfas_nv,16.188,16.19,-0.768920143925629,-0.290680143925629,-0.529800143925629,-0.53,-0.53,0.327,bfas_nv,0.122,0.12,-14.2188108067643,14.3383891932357,0.0597891932356864,0.06,0.06,0.435,bfas_nv,7.285,7.29,-0.0502,0.2242,0.087,0.09,0.09,0.217,bfas_nv,0.07,0.07,0.03456,0.38344,0.209,\textbf{0.21},*0.21*,0.019,bfas_nv,0.089,0.09
.Volatility,vrt_col,Linear_Linear,MLR,NA,D4,-59.83548,3.62148,-28.107,-28.11,-28.11,0.083,bfas_nv,16.188,16.19,-0.35812,0.12012,-0.119,-0.12,-0.12,0.327,bfas_nv,0.122,0.12,-22.9366,9.1486,-6.894,-6.89,-6.89,0.400,bfas_nv,8.185,8.19,0.11108,0.60892,0.36,\textbf{0.36},*0.36*,0.005,bfas_nv,0.127,0.13,-0.36272,0.05672,-0.153,-0.15,-0.15,0.154,bfas_nv,0.107,0.11,-31.8358404295911,31.6211195704089,-0.107360429591095,-0.11,-0.11,0.083,bfas_nv,16.188,16.19,-0.768920143925629,-0.290680143925629,-0.529800143925629,-0.53,-0.53,0.327,bfas_nv,0.122,0.12,-16.1229850380974,15.9622149619026,-0.0803850380973868,-0.08,-0.08,0.400,bfas_nv,8.185,8.19,-0.10244,0.24644,0.072,0.07,0.07,0.422,bfas_nv,0.089,0.09,-0.01656,0.32056,0.152,0.15,0.15,0.075,bfas_nv,0.086,0.09
.Volatility,vrt_col,Linear_Linear,MLR,NA,D5,-59.83548,3.62148,-28.107,-28.11,-28.11,0.083,bfas_nv,16.188,16.19,-0.35812,0.12012,-0.119,-0.12,-0.12,0.327,bfas_nv,0.122,0.12,-12.22664,11.13264,-0.547,-0.55,-0.55,0.927,bfas_nv,5.959,5.96,-0.0796,0.2536,0.087,0.09,0.09,0.306,bfas_nv,0.085,0.09,-0.14804,0.14204,-0.003,-0.00,-0.00,0.964,bfas_nv,0.074,0.07,-31.8358404295911,31.6211195704089,-0.107360429591095,-0.11,-0.11,0.083,bfas_nv,16.188,16.19,-0.768920143925629,-0.290680143925629,-0.529800143925629,-0.53,-0.53,0.327,bfas_nv,0.122,0.12,-11.6880425183435,11.6712374816565,-0.00840251834353417,-0.01,-0.01,0.927,bfas_nv,5.959,5.96,-0.127,0.167,0.02,0.02,0.02,0.786,bfas_nv,0.075,0.07,-0.2784,0.0744,-0.102,-0.10,-0.10,0.257,bfas_nv,0.09,0.09
.Volatility,vrt_col,Linear_Linear,MLR,NA,EARLIER,-58.62872,4.51072,-27.059,-27.06,-27.06,0.093,bfas_nv,16.107,16.11,-0.37616,0.09816,-0.139,-0.14,-0.14,0.251,bfas_nv,0.121,0.12,-8.8536,14.0196,2.583,2.58,2.58,0.658,bfas_nv,5.835,5.83,0.01636,0.24764,0.132,\textbf{0.13},*0.13*,0.026,bfas_nv,0.059,0.06,-0.0594,0.1954,0.068,0.07,0.07,0.294,bfas_nv,0.065,0.07,-31.6731950504179,31.4662449495821,-0.10347505041791,-0.10,-0.10,0.093,bfas_nv,16.107,16.11,-0.831763777709742,-0.357443777709742,-0.594603777709742,-0.59,-0.59,0.251,bfas_nv,0.121,0.12,-11.4137426424471,11.4594573575529,0.0228573575529188,0.02,0.02,0.658,bfas_nv,5.835,5.83,-0.04824,0.12424,0.038,0.04,0.04,0.386,bfas_nv,0.044,0.04,0.05692,0.34308,0.2,\textbf{0.20},*0.20*,0.006,bfas_nv,0.073,0.07
.Volatility,vrt_col,Linear_Linear,MLR,NA,LATER,-58.62872,4.51072,-27.059,-27.06,-27.06,0.093,bfas_nv,16.107,16.11,-0.37616,0.09816,-0.139,-0.14,-0.14,0.251,bfas_nv,0.121,0.12,-13.22348,7.50548,-2.859,-2.86,-2.86,0.589,bfas_nv,5.288,5.29,0.10044,0.43756,0.269,\textbf{0.27ª},*0.27ª*,0.002,bfas_nv,0.086,0.09,-0.21928,0.04728,-0.086,-0.09,-0.09,0.207,bfas_nv,0.068,0.07,-31.6731950504179,31.4662449495821,-0.10347505041791,-0.10,-0.10,0.093,bfas_nv,16.107,16.11,-0.831763777709742,-0.357443777709742,-0.594603777709742,-0.59,-0.59,0.251,bfas_nv,0.121,0.12,-10.4006001322677,10.3283598677323,-0.0361201322677012,-0.04,-0.04,0.589,bfas_nv,5.288,5.29,-0.05868,0.16868,0.055,0.06,0.06,0.343,bfas_nv,0.058,0.06,-0.0834,0.1714,0.044,0.04,0.04,0.498,bfas_nv,0.065,0.07
.Volatility,vrt_ind,Linear_Linear,MLR,864,ALL,13.8518,76.6502,45.251,\textbf{45.25},*45.25*,0.005,bfas_nv,16.02,16.02,-0.19328,0.26928,0.038,0.04,0.04,0.745,bfas_nv,0.118,0.12,7.97204,23.16596,15.569,\textbf{15.57ª},*15.57ª*,0.000,bfas_nv,3.876,3.88,0.065,0.261,0.163,\textbf{0.16ª},*0.16ª*,0.001,bfas_nv,0.05,0.05,0.01488,0.19912,0.107,\textbf{0.11},*0.11*,0.024,bfas_nv,0.047,0.05,-31.231569872928,31.566830127072,0.167630127071964,\textbf{0.17},*0.17*,0.005,bfas_nv,16.02,16.02,-0.0266236800266755,0.435936319973324,0.204656319973325,0.20,0.20,0.745,bfas_nv,0.118,0.12,-7.44477173986774,7.74914826013226,0.152188260132258,\textbf{0.15ª},*0.15ª*,0.000,bfas_nv,3.876,3.88,0.0294,0.1666,0.098,\textbf{0.10},*0.10*,0.005,bfas_nv,0.035,0.04,-0.00488,0.20288,0.099,0.10,0.10,0.062,bfas_nv,0.053,0.05
.Volatility,vrt_ind,Linear_Linear,MLR,NA,D2,15.94084,78.44916,47.195,\textbf{47.20ª},*47.20ª*,0.003,bfas_nv,15.946,15.95,-0.19324,0.27324,0.04,0.04,0.04,0.737,bfas_nv,0.119,0.12,7.68648,34.19352,20.94,\textbf{20.94ª},*20.94ª*,0.002,bfas_nv,6.762,6.76,-0.00559999999999999,0.3276,0.161,0.16,0.16,0.059,bfas_nv,0.085,0.09,-0.05024,0.22024,0.085,0.09,0.09,0.223,bfas_nv,0.069,0.07,-31.079982163518,31.428337836482,0.174177836481957,\textbf{0.17ª},*0.17ª*,0.003,bfas_nv,15.946,15.95,0.000634142921354497,0.467114142921354,0.233874142921354,0.23,0.23,0.737,bfas_nv,0.119,0.12,-13.0720776242314,13.4349623757686,0.18144237576856,\textbf{0.18ª},*0.18ª*,0.002,bfas_nv,6.762,6.76,-0.09672,0.12672,0.015,0.01,0.01,0.798,bfas_nv,0.057,0.06,0.07152,0.41648,0.244,\textbf{0.24},*0.24*,0.006,bfas_nv,0.088,0.09
.Volatility,vrt_ind,Linear_Linear,MLR,NA,D3,15.94084,78.44916,47.195,\textbf{47.20ª},*47.20ª*,0.003,bfas_nv,15.946,15.95,-0.19324,0.27324,0.04,0.04,0.04,0.737,bfas_nv,0.119,0.12,4.34872,30.48728,17.418,\textbf{17.42},*17.42*,0.009,bfas_nv,6.668,6.67,-0.08136,0.17736,0.048,0.05,0.05,0.472,bfas_nv,0.066,0.07,-0.057,0.335,0.139,0.14,0.14,0.165,bfas_nv,0.1,0.10,-31.079982163518,31.428337836482,0.174177836481957,\textbf{0.17ª},*0.17ª*,0.003,bfas_nv,15.946,15.95,0.000634142921354497,0.467114142921354,0.233874142921354,0.23,0.23,0.737,bfas_nv,0.119,0.12,-12.8935385361875,13.2450214638125,0.175741463812507,\textbf{0.18},*0.18*,0.009,bfas_nv,6.668,6.67,0.12704,0.32696,0.227,\textbf{0.23ª},*0.23ª*,0.000,bfas_nv,0.051,0.05,-0.21056,0.22456,0.007,0.01,0.01,0.946,bfas_nv,0.111,0.11
.Volatility,vrt_ind,Linear_Linear,MLR,NA,D4,15.94084,78.44916,47.195,\textbf{47.20ª},*47.20ª*,0.003,bfas_nv,15.946,15.95,-0.19324,0.27324,0.04,0.04,0.04,0.737,bfas_nv,0.119,0.12,-3.80216,24.70016,10.449,10.45,10.45,0.151,bfas_nv,7.271,7.27,0.15044,0.58556,0.368,\textbf{0.37ª},*0.37ª*,0.001,bfas_nv,0.111,0.11,-0.08248,0.26248,0.09,0.09,0.09,0.308,bfas_nv,0.088,0.09,-31.079982163518,31.428337836482,0.174177836481957,\textbf{0.17ª},*0.17ª*,0.003,bfas_nv,15.946,15.95,0.000634142921354497,0.467114142921354,0.233874142921354,0.23,0.23,0.737,bfas_nv,0.119,0.12,-14.1331809588866,14.3691390411134,0.117979041113408,0.12,0.12,0.151,bfas_nv,7.271,7.27,-0.06128,0.20528,0.072,0.07,0.07,0.292,bfas_nv,0.068,0.07,-0.12264,0.20664,0.042,0.04,0.04,0.623,bfas_nv,0.084,0.08
.Volatility,vrt_ind,Linear_Linear,MLR,NA,D5,15.94084,78.44916,47.195,\textbf{47.20ª},*47.20ª*,0.003,bfas_nv,15.946,15.95,-0.19324,0.27324,0.04,0.04,0.04,0.737,bfas_nv,0.119,0.12,-13.2248,24.9168,5.846,5.85,5.85,0.548,bfas_nv,9.73,9.73,-0.07868,0.24668,0.084,0.08,0.08,0.315,bfas_nv,0.083,0.08,-0.15972,0.16172,0.001,0.00,0.00,0.991,bfas_nv,0.082,0.08,-31.079982163518,31.428337836482,0.174177836481957,\textbf{0.17ª},*0.17ª*,0.003,bfas_nv,15.946,15.95,0.000634142921354497,0.467114142921354,0.233874142921354,0.23,0.23,0.737,bfas_nv,0.119,0.12,-18.995164006372,19.146435993628,0.0756359936280379,0.08,0.08,0.548,bfas_nv,9.73,9.73,-0.05456,0.18456,0.065,0.07,0.07,0.287,bfas_nv,0.061,0.06,-0.27728,0.08728,-0.095,-0.10,-0.10,0.309,bfas_nv,0.093,0.09
.Volatility,vrt_ind,Linear_Linear,MLR,NA,EARLIER,13.31784,75.53216,44.425,\textbf{44.42},*44.42*,0.005,bfas_nv,15.871,15.87,-0.203,0.287,0.042,0.04,0.04,0.738,bfas_nv,0.125,0.12,9.25884,28.64716,18.953,\textbf{18.95ª},*18.95ª*,0.000,bfas_nv,4.946,4.95,-0.00263999999999999,0.22864,0.113,0.11,0.11,0.054,bfas_nv,0.059,0.06,-0.00744,0.24344,0.118,0.12,0.12,0.063,bfas_nv,0.064,0.06,-30.9374587469953,31.2768612530047,0.169701253004726,\textbf{0.17},*0.17*,0.005,bfas_nv,15.871,15.87,-0.0807368609376238,0.409263139062376,0.164263139062376,0.16,0.16,0.738,bfas_nv,0.125,0.12,-9.52297084550168,9.86534915449832,0.171189154498324,\textbf{0.17ª},*0.17ª*,0.000,bfas_nv,4.946,4.95,0.02476,0.19724,0.111,\textbf{0.11},*0.11*,0.012,bfas_nv,0.044,0.04,-0.00292000000000001,0.29892,0.148,0.15,0.15,0.053,bfas_nv,0.077,0.08
.Volatility,vrt_ind,Linear_Linear,MLR,NA,LATER,13.31784,75.53216,44.425,\textbf{44.42},*44.42*,0.005,bfas_nv,15.871,15.87,-0.203,0.287,0.042,0.04,0.04,0.738,bfas_nv,0.125,0.12,-2.14752,22.39952,10.126,10.13,10.13,0.106,bfas_nv,6.262,6.26,0.1114,0.4446,0.278,\textbf{0.28ª},*0.28ª*,0.001,bfas_nv,0.085,0.09,-0.06336,0.19536,0.066,0.07,0.07,0.319,bfas_nv,0.066,0.07,-30.9374587469953,31.2768612530047,0.169701253004726,\textbf{0.17},*0.17*,0.005,bfas_nv,15.871,15.87,-0.0807368609376238,0.409263139062376,0.164263139062376,0.16,0.16,0.738,bfas_nv,0.125,0.12,-12.1567766135718,12.3902633864282,0.116743386428173,0.12,0.12,0.106,bfas_nv,6.262,6.26,-0.01592,0.18792,0.086,0.09,0.09,0.098,bfas_nv,0.052,0.05,-0.13724,0.13324,-0.002,-0.00,-0.00,0.973,bfas_nv,0.069,0.07
.Volatility$_{inv}$,aspfin,Linear_Linear,MLR,864,ALL,-29.68584,49.90584,10.11,10.11,10.11,0.619,bfas_nv_d,20.304,20.30,-0.30704,0.27704,-0.015,-0.01,-0.01,0.919,bfas_nv_d,0.149,0.15,0.5594,19.3166,9.938,\textbf{9.94},*9.94*,0.038,bfas_nv_d,4.785,4.79,0.06704,0.26696,0.167,\textbf{0.17ª},*0.17ª*,0.001,bfas_nv_d,0.051,0.05,-0.04196,0.15796,0.058,0.06,0.06,0.258,bfas_nv_d,0.051,0.05,-39.7686910934013,39.8229889065987,0.0271489065987273,0.03,0.03,0.619,bfas_nv_d,20.304,20.30,-0.372218372573727,0.211861627426273,-0.0801783725737273,-0.08,-0.08,0.919,bfas_nv_d,0.149,0.15,-9.29635349822881,9.46084650177119,0.0822465017711879,\textbf{0.08},*0.08*,0.038,bfas_nv_d,4.785,4.79,-0.00276,0.11876,0.058,0.06,0.06,0.064,bfas_nv_d,0.031,0.03,0.0182,0.2338,0.126,\textbf{0.13},*0.13*,0.022,bfas_nv_d,0.055,0.06
.Volatility$_{inv}$,aspfin,Linear_Linear,MLR,NA,D2,-29.3346,49.5946,10.13,10.13,10.13,0.615,bfas_nv_d,20.135,20.14,-0.29908,0.28108,-0.009,-0.01,-0.01,0.949,bfas_nv_d,0.148,0.15,0.762520000000002,34.03548,17.399,\textbf{17.40},*17.40*,0.040,bfas_nv_d,8.488,8.49,-0.00259999999999999,0.3306,0.164,0.16,0.16,0.054,bfas_nv_d,0.085,0.09,0.00208,0.30392,0.153,\textbf{0.15},*0.15*,0.048,bfas_nv_d,0.077,0.08,-39.4375483054709,39.4916516945291,0.0270516945290698,0.03,0.03,0.615,bfas_nv_d,20.135,20.14,-0.343923007294379,0.236236992705621,-0.0538430072943786,-0.05,-0.05,0.949,bfas_nv_d,0.148,0.15,-16.51085466721,16.76210533279,0.125625332790042,\textbf{0.13},*0.13*,0.040,bfas_nv_d,8.488,8.49,-0.05272,0.17072,0.059,0.06,0.06,0.301,bfas_nv_d,0.057,0.06,-0.0432,0.3292,0.143,0.14,0.14,0.134,bfas_nv_d,0.095,0.10
.Volatility$_{inv}$,aspfin,Linear_Linear,MLR,NA,D3,-29.3346,49.5946,10.13,10.13,10.13,0.615,bfas_nv_d,20.135,20.14,-0.29908,0.28108,-0.009,-0.01,-0.01,0.949,bfas_nv_d,0.148,0.15,-3.77664,28.59864,12.411,12.41,12.41,0.133,bfas_nv_d,8.259,8.26,-0.07124,0.19924,0.064,0.06,0.06,0.360,bfas_nv_d,0.069,0.07,-0.13692,0.26292,0.063,0.06,0.06,0.534,bfas_nv_d,0.102,0.10,-39.4375483054709,39.4916516945291,0.0270516945290698,0.03,0.03,0.615,bfas_nv_d,20.135,20.14,-0.343923007294379,0.236236992705621,-0.0538430072943786,-0.05,-0.05,0.949,bfas_nv_d,0.148,0.15,-16.0726254596402,16.3026545403598,0.115014540359757,0.12,0.12,0.133,bfas_nv_d,8.259,8.26,0.01392,0.20208,0.108,\textbf{0.11},*0.11*,0.026,bfas_nv_d,0.048,0.05,-0.16832,0.29032,0.061,0.06,0.06,0.599,bfas_nv_d,0.117,0.12
.Volatility$_{inv}$,aspfin,Linear_Linear,MLR,NA,D4,-29.3346,49.5946,10.13,10.13,10.13,0.615,bfas_nv_d,20.135,20.14,-0.29908,0.28108,-0.009,-0.01,-0.01,0.949,bfas_nv_d,0.148,0.15,-17.789,20.921,1.566,1.57,1.57,0.874,bfas_nv_d,9.875,9.88,0.13144,0.56656,0.349,\textbf{0.35ª},*0.35ª*,0.002,bfas_nv_d,0.111,0.11,-0.2088,0.2028,-0.003,-0.00,-0.00,0.980,bfas_nv_d,0.105,0.10,-39.4375483054709,39.4916516945291,0.0270516945290698,0.03,0.03,0.615,bfas_nv_d,20.135,20.14,-0.343923007294379,0.236236992705621,-0.0538430072943786,-0.05,-0.05,0.949,bfas_nv_d,0.148,0.15,-19.3416095017911,19.3683904982089,0.0133904982088952,0.01,0.01,0.874,bfas_nv_d,9.875,9.88,-0.08952,0.15352,0.032,0.03,0.03,0.608,bfas_nv_d,0.062,0.06,-0.03232,0.32832,0.148,0.15,0.15,0.106,bfas_nv_d,0.092,0.09
.Volatility$_{inv}$,aspfin,Linear_Linear,MLR,NA,D5,-29.3346,49.5946,10.13,10.13,10.13,0.615,bfas_nv_d,20.135,20.14,-0.29908,0.28108,-0.009,-0.01,-0.01,0.949,bfas_nv_d,0.148,0.15,-18.98088,14.44888,-2.266,-2.27,-2.27,0.791,bfas_nv_d,8.528,8.53,-0.08456,0.25256,0.084,0.08,0.08,0.329,bfas_nv_d,0.086,0.09,-0.46556,-0.03044,-0.248,\textbf{-0.25},*-0.25*,0.025,bfas_nv_d,0.111,0.11,-39.4375483054709,39.4916516945291,0.0270516945290698,0.03,0.03,0.615,bfas_nv_d,20.135,20.14,-0.343923007294379,0.236236992705621,-0.0538430072943786,-0.05,-0.05,0.949,bfas_nv_d,0.148,0.15,-16.7385748176893,16.6911851823107,-0.023694817689339,-0.02,-0.02,0.791,bfas_nv_d,8.528,8.53,-0.12652,0.11652,-0.005,-0.01,-0.01,0.938,bfas_nv_d,0.062,0.06,-0.05864,0.36864,0.155,0.15,0.15,0.156,bfas_nv_d,0.109,0.11
.Volatility$_{inv}$,aspfin,Linear_Linear,MLR,NA,EARLIER,-31.39524,49.03924,8.822,8.82,8.82,0.667,bfas_nv_d,20.519,20.52,-0.303,0.285,-0.009,-0.01,-0.01,0.951,bfas_nv_d,0.15,0.15,3.31868,27.68932,15.504,\textbf{15.50},*15.50*,0.013,bfas_nv_d,6.217,6.22,0.00940000000000001,0.2446,0.127,\textbf{0.13},*0.13*,0.033,bfas_nv_d,0.06,0.06,-0.00148,0.24548,0.122,0.12,0.12,0.054,bfas_nv_d,0.063,0.06,-40.1935143689642,40.2409656310358,0.0237256310358328,0.02,0.02,0.667,bfas_nv_d,20.519,20.52,-0.343319696191607,0.244680303808393,-0.0493196961916072,-0.05,-0.05,0.951,bfas_nv_d,0.15,0.15,-12.0626652085116,12.3079747914884,0.122654791488371,\textbf{0.12},*0.12*,0.013,bfas_nv_d,6.217,6.22,-0.00136,0.15936,0.079,0.08,0.08,0.054,bfas_nv_d,0.041,0.04,-0.03584,0.27384,0.119,0.12,0.12,0.133,bfas_nv_d,0.079,0.08
.Volatility$_{inv}$,aspfin,Linear_Linear,MLR,NA,LATER,-31.39524,49.03924,8.822,8.82,8.82,0.667,bfas_nv_d,20.519,20.52,-0.303,0.285,-0.009,-0.01,-0.01,0.951,bfas_nv_d,0.15,0.15,-13.38116,16.49316,1.556,1.56,1.56,0.838,bfas_nv_d,7.621,7.62,0.10544,0.44256,0.274,\textbf{0.27ª},*0.27ª*,0.001,bfas_nv_d,0.086,0.09,-0.24068,0.08468,-0.078,-0.08,-0.08,0.346,bfas_nv_d,0.083,0.08,-40.1935143689642,40.2409656310358,0.0237256310358328,0.02,0.02,0.667,bfas_nv_d,20.519,20.52,-0.343319696191607,0.244680303808393,-0.0493196961916072,-0.05,-0.05,0.951,bfas_nv_d,0.15,0.15,-14.9232446975161,14.9510753024839,0.0139153024838694,0.01,0.01,0.838,bfas_nv_d,7.621,7.62,-0.07704,0.11504,0.019,0.02,0.02,0.698,bfas_nv_d,0.049,0.05,0.00888,0.29112,0.15,\textbf{0.15},*0.15*,0.038,bfas_nv_d,0.072,0.07
.Volatility$_{inv}$,bfa_mt,Linear_Linear,MLR,864,ALL,41.20108,116.57092,78.886,\textbf{78.89ª},*78.89ª*,0.000,bfas_nv_d,19.227,19.23,-0.2436,0.2856,0.021,0.02,0.02,0.875,bfas_nv_d,0.135,0.14,-3.24816,15.16016,5.956,5.96,5.96,0.205,bfas_nv_d,4.696,4.70,0.06,0.256,0.158,\textbf{0.16ª},*0.16ª*,0.001,bfas_nv_d,0.05,0.05,-0.16396,0.03596,-0.064,-0.06,-0.06,0.203,bfas_nv_d,0.051,0.05,-37.4341658457534,37.9356741542466,0.250754154246573,\textbf{0.25ª},*0.25ª*,0.000,bfas_nv_d,19.227,19.23,-0.112434076975852,0.416765923024148,0.152165923024148,0.15,0.15,0.875,bfas_nv_d,0.135,0.14,-9.15248117176405,9.25583882823595,0.0516788282359513,0.05,0.05,0.205,bfas_nv_d,4.696,4.70,-0.00884,0.10484,0.048,0.05,0.05,0.099,bfas_nv_d,0.029,0.03,-0.0258,0.1898,0.082,0.08,0.08,0.138,bfas_nv_d,0.055,0.06
.Volatility$_{inv}$,bfa_mt,Linear_Linear,MLR,NA,D2,37.43084,112.58116,75.006,\textbf{75.01ª},*75.01ª*,0.000,bfas_nv_d,19.171,19.17,-0.21168,0.30968,0.049,0.05,0.05,0.714,bfas_nv_d,0.133,0.13,-10.9446,26.9226,7.989,7.99,7.99,0.408,bfas_nv_d,9.66,9.66,-0.00651999999999997,0.33452,0.164,0.16,0.16,0.061,bfas_nv_d,0.087,0.09,-0.20452,0.13652,-0.034,-0.03,-0.03,0.693,bfas_nv_d,0.087,0.09,-37.3407134345683,37.8096065654317,0.234446565431713,\textbf{0.23ª},*0.23ª*,0.000,bfas_nv_d,19.171,19.17,0.361871701844053,0.883231701844053,0.622551701844053,0.62,0.62,0.714,bfas_nv_d,0.133,0.13,-18.8739902477351,18.9932097522649,0.0596097522648565,0.06,0.06,0.408,bfas_nv_d,9.66,9.66,-0.07212,0.11212,0.02,0.02,0.02,0.675,bfas_nv_d,0.047,0.05,-0.04384,0.36384,0.16,0.16,0.16,0.126,bfas_nv_d,0.104,0.10
.Volatility$_{inv}$,bfa_mt,Linear_Linear,MLR,NA,D3,37.43084,112.58116,75.006,\textbf{75.01ª},*75.01ª*,0.000,bfas_nv_d,19.171,19.17,-0.21168,0.30968,0.049,0.05,0.05,0.714,bfas_nv_d,0.133,0.13,-7.75596,23.41196,7.828,7.83,7.83,0.325,bfas_nv_d,7.951,7.95,-0.07216,0.20616,0.067,0.07,0.07,0.350,bfas_nv_d,0.071,0.07,-0.23456,0.10256,-0.066,-0.07,-0.07,0.442,bfas_nv_d,0.086,0.09,-37.3407134345683,37.8096065654317,0.234446565431713,\textbf{0.23ª},*0.23ª*,0.000,bfas_nv_d,19.171,19.17,0.361871701844053,0.883231701844053,0.622551701844053,0.62,0.62,0.714,bfas_nv_d,0.133,0.13,-15.5041642844284,15.6637557155716,0.0797957155715953,0.08,0.08,0.325,bfas_nv_d,7.951,7.95,-0.025,0.171,0.073,0.07,0.07,0.148,bfas_nv_d,0.05,0.05,-0.15248,0.19248,0.02,0.02,0.02,0.822,bfas_nv_d,0.088,0.09
.Volatility$_{inv}$,bfa_mt,Linear_Linear,MLR,NA,D4,37.43084,112.58116,75.006,\textbf{75.01ª},*75.01ª*,0.000,bfas_nv_d,19.171,19.17,-0.21168,0.30968,0.049,0.05,0.05,0.714,bfas_nv_d,0.133,0.13,-11.08256,23.16256,6.04,6.04,6.04,0.489,bfas_nv_d,8.736,8.74,0.10944,0.54456,0.327,\textbf{0.33ª},*0.33ª*,0.003,bfas_nv_d,0.111,0.11,-0.27328,0.18928,-0.042,-0.04,-0.04,0.725,bfas_nv_d,0.118,0.12,-37.3407134345683,37.8096065654317,0.234446565431713,\textbf{0.23ª},*0.23ª*,0.000,bfas_nv_d,19.171,19.17,0.361871701844053,0.883231701844053,0.622551701844053,0.62,0.62,0.714,bfas_nv_d,0.133,0.13,-17.0677259871651,17.1773940128349,0.0548340128348631,0.05,0.05,0.489,bfas_nv_d,8.736,8.74,-0.07124,0.19924,0.064,0.06,0.06,0.349,bfas_nv_d,0.069,0.07,-0.25116,0.12516,-0.063,-0.06,-0.06,0.516,bfas_nv_d,0.096,0.10
.Volatility$_{inv}$,bfa_mt,Linear_Linear,MLR,NA,D5,37.43084,112.58116,75.006,\textbf{75.01ª},*75.01ª*,0.000,bfas_nv_d,19.171,19.17,-0.21168,0.30968,0.049,0.05,0.05,0.714,bfas_nv_d,0.133,0.13,-13.41056,21.71656,4.153,4.15,4.15,0.643,bfas_nv_d,8.961,8.96,-0.11068,0.21468,0.052,0.05,0.05,0.531,bfas_nv_d,0.083,0.08,-0.35644,0.09044,-0.133,-0.13,-0.13,0.243,bfas_nv_d,0.114,0.11,-37.3407134345683,37.8096065654317,0.234446565431713,\textbf{0.23ª},*0.23ª*,0.000,bfas_nv_d,19.171,19.17,0.361871701844053,0.883231701844053,0.622551701844053,0.62,0.62,0.714,bfas_nv_d,0.133,0.13,-17.5211568223608,17.6059631776392,0.0424031776391571,0.04,0.04,0.643,bfas_nv_d,8.961,8.96,-0.01568,0.21168,0.098,0.10,0.10,0.089,bfas_nv_d,0.058,0.06,-0.13832,0.41832,0.14,0.14,0.14,0.323,bfas_nv_d,0.142,0.14
